decision,reason,food_catalog_id,source,food_code,brand_name,maker,name_ko,category,current_recommendation_status,primary_serving_g,candidate_company_tokens,haccp_report_no,haccp_product_name,haccp_manufacture,haccp_seller,haccp_allergy,allergen_tags,haccp_imgurl1,name_match_count,company_match_count,distinct_tag_set_count
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2607,MFDS_STANDARD_PROCESSED,P123-226020200-0074,"",(주)엠디에스코리아,고구마무스,PROCESSED,RECOMMENDABLE,50,엠디에스코리아,200303324705,고구마무스,㈜네오스푸드시스템/경기도 남양주시 화도읍 마치로 284번길 41,㈜네오스푸드시스템/경기도 남양주시 화도읍 마치로 284번길 41,"대두,계란,쇠고기 함유","난류,대두,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2003/200303324705/200303324705-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2608,MFDS_STANDARD_PROCESSED,P116-704070400-0226,"",(주)배진국홈푸드,고구마무스,PROCESSED,RECOMMENDABLE,50,배진국홈푸드,200303324705,고구마무스,㈜네오스푸드시스템/경기도 남양주시 화도읍 마치로 284번길 41,㈜네오스푸드시스템/경기도 남양주시 화도읍 마치로 284번길 41,"대두,계란,쇠고기 함유","난류,대두,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2003/200303324705/200303324705-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2614,MFDS_STANDARD_PROCESSED,P116-704070400-0020,"",알토란식품,고구마맛탕,PROCESSED,RECOMMENDABLE,50,알토란식품,2009031127122,고구마맛탕,(주)아워홈_경기도 안산시 단원구 원시로 216,(주)아워홈_경기도 안산시 단원구 원시로 216,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2009/2009031127122/2009031127122-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2616,MFDS_STANDARD_PROCESSED,P114-300030000-1153,"",(주)육십오도씨,고구마맛탕,PROCESSED,RECOMMENDABLE,50,육십오도씨,2009031127122,고구마맛탕,(주)아워홈_경기도 안산시 단원구 원시로 216,(주)아워홈_경기도 안산시 단원구 원시로 216,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2009/2009031127122/2009031127122-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2618,MFDS_STANDARD_PROCESSED,P123-212020300-1965,"",농업회사법인(주)승화푸드,고구마맛탕,PROCESSED,RECOMMENDABLE,50,승화푸드,2009031127122,고구마맛탕,(주)아워홈_경기도 안산시 단원구 원시로 216,(주)아워홈_경기도 안산시 단원구 원시로 216,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2009/2009031127122/2009031127122-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2676,MFDS_STANDARD_PROCESSED,P114-300030000-0358,"",제천로컬푸드협동조합,고구마맛탕,PROCESSED,RECOMMENDABLE,50,제천로컬푸드협동조합,2009031127122,고구마맛탕,(주)아워홈_경기도 안산시 단원구 원시로 216,(주)아워홈_경기도 안산시 단원구 원시로 216,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2009/2009031127122/2009031127122-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,2753,MFDS_STANDARD_PROCESSED,P123-226020200-0077,"",(주)동원홈푸드,고구마샐러드-에이,PROCESSED,RECOMMENDABLE,50,동원홈푸드,200204610734903,고구마샐러드-에이,동원홈푸드 충남 아산시 영인면 신봉길 288,알수없음,"계란, 대두, 밀, 고등어함유","난류,대두,밀,고등어",http://www.haccp.or.kr/fresh/prdimg/2002/200204610734903/200204610734903-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2757,MFDS_STANDARD_PROCESSED,P123-226020200-1309,"",삼성웰스토리CentralKitchen아산,고구마샐러드,PROCESSED,RECOMMENDABLE,50,삼성웰스토리centralkitchen아산,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2759,MFDS_STANDARD_PROCESSED,P123-226020200-1148,"",맛있는찬,고구마샐러드,PROCESSED,RECOMMENDABLE,50,맛있는찬,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2761,MFDS_STANDARD_PROCESSED,P123-226020200-0075,"",(주)동원홈푸드,고구마샐러드,PROCESSED,RECOMMENDABLE,50,동원홈푸드,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2802,MFDS_STANDARD_PROCESSED,P123-226020200-0076,"",(주)시아스,고구마샐러드,PROCESSED,RECOMMENDABLE,50,시아스,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,2804,MFDS_STANDARD_PROCESSED,P123-226020300-0081,"",맛있는찬,고구마샐러드,PROCESSED,RECOMMENDABLE,50,맛있는찬,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,2929,MFDS_STANDARD_PROCESSED,P112-013001300-0005,"",씨제이제일제당(주),고기전용쌈장,PROCESSED,RECOMMENDABLE,20,씨제이제일제당,1991045804731,고기전용쌈장,씨제이제일제당㈜/충청남도 공주시 계룡면 영규대사로 599,알수없음,"대두,밀 함유","대두,밀",http://www.haccp.or.kr/fresh/prdimg/1991/1991045804731/1991045804731-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,3445,MFDS_STANDARD_PROCESSED,P109-303030300-0040,"",웅진식품(주),가야농장토마토농장,BEVERAGE,RECOMMENDABLE,200,웅진식품,19960458039418,가야농장 토마토농장,웅진식품㈜/충남 공주시 유구읍 유구마곡사로 136-24,웅진식품㈜/충남 공주시 유구읍 유구마곡사로 136-24,토마토 함유,토마토,http://www.haccp.or.kr/fresh/prdimg/1996/19960458039418/19960458039418-1.jpg,1,1,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,3447,MFDS_STANDARD_PROCESSED,P109-303030300-0039,"",웅진식품(주),가야농장토마토,BEVERAGE,RECOMMENDABLE,200,웅진식품,19960458039411,가야농장 토마토,웅진식품㈜/충남 공주시 유구읍 유구마곡사로 136-24,웅진식품㈜/충남 공주시 유구읍 유구마곡사로 136-24,토마토 함유,토마토,http://www.haccp.or.kr/fresh/prdimg/1996/19960458039411/19960458039411-1.jpg,1,1,1
REVIEW_CONFLICTING_ALLERGENS,제조사/판매사 맥락은 맞지만 HACCP 매칭 간 알러젠 세트가 다르다.,3721,MFDS_STANDARD_PROCESSED,P108-003000400-0011,"",삼양식품(주),간짬뽕,PROCESSED,RECOMMENDABLE,50,삼양식품,19880383127898,간짬뽕,알수없음,"삼양식품㈜본사:서울특별시 성북구 오패산로 3길 104/원주공장,익산공장","우유,대두,밀,게,새우,게란,쇠고기,오징어,조개류(홍합) 함유","우유,대두,밀,게,새우,쇠고기,오징어,조개류",http://www.haccp.or.kr/fresh/prdimg/1988/19880383127898/19880383127898-1.jpg,2,2,2
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,3723,MFDS_STANDARD_PROCESSED,P108-003000400-0910,"",삼양식품(주)익산공장,간짬뽕,PROCESSED,RECOMMENDABLE,50,삼양식품익산,1971048700242,간짬뽕,삼양식품㈜/서울특별시 성북구 오패산로 3길 104/익산공장,삼양식품㈜/서울특별시 성북구 오패산로 3길 104/익산공장,"우유,대두,밀,게,새우,계란,쇠고기,오징어,조개류(홍합) 함유","난류,우유,대두,밀,게,새우,쇠고기,오징어,조개류",http://www.haccp.or.kr/fresh/prdimg/1971/1971048700242/1971048700242-1.jpg,2,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,3772,MFDS_STANDARD_PROCESSED,P101-103000100-2695,"",BAO HUNG INTERNATIONAL JOINT STOCK COMPANY,감자 크래커,PROCESSED,RECOMMENDABLE,30,baohunginternationaljointstockcompany,19950464070149,감자크래커,주식회사 신흥제과_충남 논산시 연산면 선비로 482-62,주식회사 신흥제과_충남 논산시 연산면 선비로 482-62,"밀,대두,우유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1995/19950464070149/19950464070149-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,4029,MFDS_STANDARD_PROCESSED,P101-103000400-0037,"",(주)신흥제과,simplus계란과자,PROCESSED,RECOMMENDABLE,30,신흥제과,19950464070187,simplus계란과자,주식회사 신흥제과_충청남도 논산시 연산면 선비로 482-62,홈플러스(주)_서울시 강서구 화곡로 398,"밀,계란,우유,대두","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1995/19950464070187/19950464070187-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,4440,MFDS_STANDARD_PROCESSED,P101-415000400-0023,"",(주)블루에프앤비,고르곤졸라씬피자,PROCESSED,RECOMMENDABLE,150,블루에프앤비,19970311100213,고르곤졸라 씬피자,㈜조흥 경기도 안산시 단원구 시화로 38(성곡동),주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,"밀, 대두, 우유 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1997/19970311100213/19970311100213-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,4442,MFDS_STANDARD_PROCESSED,P101-415000400-0024,"",(주)알찬식품,고르곤졸라씬피자,PROCESSED,RECOMMENDABLE,150,알찬식품,19970311100213,고르곤졸라 씬피자,㈜조흥 경기도 안산시 단원구 시화로 38(성곡동),주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,"밀, 대두, 우유 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1997/19970311100213/19970311100213-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,4470,MFDS_STANDARD_PROCESSED,P101-106000100-0142,"",(주)에스디씨,고르곤졸라치즈소프트콘,PROCESSED,RECOMMENDABLE,30,에스디씨,2006051503571,고르곤졸라치즈소프트콘,㈜산들촌_전남 담양군 담양읍 에코길11-9,㈜이마트_서울시 성동구 뚝섬로 277 (성수동2가),우유,우유,http://www.haccp.or.kr/fresh/prdimg/2006/2006051503571/2006051503571-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,4503,MFDS_STANDARD_PROCESSED,P101-415000400-0599,"",(주)바른푸드,고르곤졸라 씬 피자,PROCESSED,RECOMMENDABLE,150,바른푸드,19970311100213,고르곤졸라 씬피자,㈜조흥 경기도 안산시 단원구 시화로 38(성곡동),주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,"밀, 대두, 우유 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1997/19970311100213/19970311100213-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,4596,MFDS_STANDARD_PROCESSED,P116-302030200-0017,"",㈜오트리푸드빌리지,고메넛츠,PROCESSED,RECOMMENDABLE,20,오트리푸드빌리지,201403202875,고메넛츠,㈜티엔푸드_경기도 고양시 일산동구 성석로 283,㈜오트리푸드빌리지_경기도 광주시 오포읍 매자리길 68-7,호두,호두,http://www.haccp.or.kr/fresh/prdimg/2014/201403202875/201403202875-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,4600,MFDS_STANDARD_PROCESSED,P117-502050200-0655,"",타이슨푸드코리아 유한회사,고메 크리스피너겟,PROCESSED,RECOMMENDABLE,50,타이슨푸드코리아,20130476004221,고메크리스피너겟,㈜참프레 전라북도 부안군 행안면 옥여길 32-29,씨제이제일제당㈜ 인천광역시 중구 서해대로 168(신흥동3가),"닭고기,밀,우유,알류,대두,땅콩,토마토,쇠고기 함유","난류,우유,땅콩,대두,밀,토마토,닭고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2013/20130476004221/20130476004221-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5168,MFDS_STANDARD_PROCESSED,P123-206020300-0176,"",농업회사법인(주)강화드림 식품가공공장,고구마스프,PROCESSED,RECOMMENDABLE,50,강화드림식품가공,197202880023220,고구마스프,주식회사 오뚜기 경기도 안양시 동안구 흥안대로 405 www.ottogi.co.kr,알수없음,"우유,대두,밀 함유","우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1972/197202880023220/197202880023220-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5182,MFDS_STANDARD_PROCESSED,P123-226020200-1149,"",(주)시아스,고구마아몬드샐러드,PROCESSED,RECOMMENDABLE,50,시아스,2015035522220,고구마아몬드샐러드,㈜엠디에스코리아/경기도 파주시 파주읍 가마울길 212-17,알수없음,"대두, 계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2015/2015035522220/2015035522220-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5194,MFDS_STANDARD_PROCESSED,P101-409000400-5839,"",꾸움제과,고구마 케이크,PROCESSED,RECOMMENDABLE,70,꾸움제과,19880275001280,고구마케이크,알수없음,알수없음,"우유,계란,밀,대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/19880275001280/19880275001280-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5196,MFDS_STANDARD_PROCESSED,P101-409000400-2626,"",(주)그리드온 오브라운,고구마 케이크,PROCESSED,RECOMMENDABLE,70,그리드온오브라운,19880275001280,고구마케이크,알수없음,알수없음,"우유,계란,밀,대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/19880275001280/19880275001280-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5259,MFDS_STANDARD_PROCESSED,P113-206020400-7673,"",(주)한미에프쓰리 2공장,고등어조림양념,PROCESSED,RECOMMENDABLE,50,한미에프쓰리,200304432171101,고등어조림양념,㈜송림푸드/충북 진천군 덕산면 이덕로 687-33,알수없음,"우유,대두,밀,새우,오징어,조개류(굴,바지락) 함유","우유,대두,밀,새우,오징어,조개류",http://www.haccp.or.kr/fresh/prdimg/2003/200304432171101/200304432171101-1.jpg,2,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5300,MFDS_STANDARD_PROCESSED,P114-103010200-0662,"",(주)나래식품,고들빼기김치,PROCESSED,RECOMMENDABLE,40,나래식품,201804150729,고들빼기김치,(주)올마루,"","새우,대두,밀","대두,밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/201804150729/201804150729-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5322,MFDS_STANDARD_PROCESSED,P114-103010200-0620,"",농업회사법인(주)해주물산,고들빼기김치,PROCESSED,RECOMMENDABLE,40,해주물산,201804150729,고들빼기김치,(주)올마루,"","새우,대두,밀","대두,밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/201804150729/201804150729-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5323,MFDS_STANDARD_PROCESSED,P114-103010200-0039,"",제천로컬푸드협동조합,고들빼기김치,PROCESSED,RECOMMENDABLE,40,제천로컬푸드협동조합,201804150729,고들빼기김치,(주)올마루,"","새우,대두,밀","대두,밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/201804150729/201804150729-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5327,MFDS_STANDARD_PROCESSED,P114-103010200-0661,"",웰빙촌친환경영농조합법인,고들빼기 김치,PROCESSED,RECOMMENDABLE,40,웰빙촌친환경,201804150729,고들빼기김치,(주)올마루,"","새우,대두,밀","대두,밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/201804150729/201804150729-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5351,MFDS_STANDARD_PROCESSED,P101-106000100-7138,"",(주)오리온,고래밥볶음양념맛,PROCESSED,RECOMMENDABLE,30,오리온,19760487005105,고래밥볶음양념맛,㈜오리온 제2익산공장/전라북도 익산시 서동로23길 11(신흥동) http://www.orionworld.com,알수없음,"밀,우유,대두,토마토,오징어,쇠고기,계란,돼지고기,조개류(굴) 함유","난류,우유,대두,밀,돼지고기,토마토,쇠고기,오징어,조개류",http://www.haccp.or.kr/fresh/prdimg/1976/19760487005105/19760487005105-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5352,MFDS_STANDARD_PROCESSED,P101-106000100-0135,"",(주)오리온,고래밥볶음양념맛,PROCESSED,RECOMMENDABLE,30,오리온,19760487005105,고래밥볶음양념맛,㈜오리온 제2익산공장/전라북도 익산시 서동로23길 11(신흥동) http://www.orionworld.com,알수없음,"밀,우유,대두,토마토,오징어,쇠고기,계란,돼지고기,조개류(굴) 함유","난류,우유,대두,밀,돼지고기,토마토,쇠고기,오징어,조개류",http://www.haccp.or.kr/fresh/prdimg/1976/19760487005105/19760487005105-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,5385,MFDS_STANDARD_PROCESSED,P123-226020200-0974,"",농업회사법인팜에이트(주),고구마 샐러드,PROCESSED,RECOMMENDABLE,50,팜에이트,20090311271171,고구마샐러드,㈜아워홈,알수없음,"대두,계란 함유","난류,대두",http://www.haccp.or.kr/fresh/prdimg/2009/20090311271171/20090311271171-1.jpg,1,0,1
